Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,CGPA,Dropout,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD
21.0,0,25000.0,1,5.47,72.2,0,32.4,0,0,4.8,1.51,1.39,0,0,1,0,0,0,0,0,0,1,0
23.7,1,30891.0,1,2.27,73.0,0,26.3,0,0,6.5,1.36,1.46,0,0,0,1,0,0,0,0,0,0,0
19.7,0,25000.0,0,2.69,87.1,1,44.0,1,1,4.7,3.7,3.77,0,0,0,1,0,1,0,0,0,0,0
21.9,1,25000.0,0,3.56,81.5,1,25.3,0,1,7.0,3.36,3.65,0,0,1,0,0,0,0,0,0,0,0
22.9,1,36404.0,1,4.21,93.0,3,13.2,0,1,5.4,2.87,3.14,0,0,0,1,1,0,0,0,0,1,0
19.0,1,25000.0,1,4.5,90.8,0,7.2,1,0,4.9,1.92,2.63,0,1,0,0,0,0,1,0,0,0,0
20.0,1,25000.0,1,5.25,84.2,2,15.2,0,1,4.5,4.0,4.0,0,0,0,0,1,0,0,0,0,1,0
18.8,1,25000.0,0,0.65,81.5,2,39.6,0,0,5.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
19.2,1,65925.0,0,2.78,80.7,1,25.6,1,0,6.3,2.87,2.28,0,1,0,0,0,1,0,0,0,1,0
18.2,0,28394.0,1,5.38,81.8,0,20.7,0,1,5.4,3.34,3.26,0,0,1,0,0,0,0,0,0,0,0
19.0,0,25000.0,1,2.84,82.5,3,24.8,0,0,5.9,1.24,1.25,1,0,0,0,0,0,0,1,0,0,0
24.1,0,52423.0,1,3.93,93.4,2,40.0,0,1,4.1,3.13,3.4,0,1,0,0,1,0,0,0,1,0,0
19.0,0,25000.0,1,5.75,65.7,3,37.6,1,1,4.2,3.5,3.73,0,0,0,1,0,0,0,1,1,0,0
21.3,1,34929.0,0,3.78,78.6,2,31.9,1,0,5.5,1.33,1.35,1,0,0,1,0,0,1,0,0,0,1
19.9,1,30196.0,1,3.66,83.6,1,22.8,0,0,5.7,2.02,1.85,0,0,1,0,0,1,0,0,0,1,0
23.6,1,25000.0,1,3.79,77.2,2,25.3,0,0,5.6,1.72,1.53,0,0,0,0,0,1,0,0,0,1,0
23.9,1,35472.0,1,5.67,79.7,1,28.4,0,0,4.4,1.79,1.68,0,0,0,0,0,0,1,0,0,0,0
22.9,0,47285.0,1,1.92,78.5,4,19.3,0,1,5.6,1.87,1.83,0,1,0,0,0,1,0,0,0,1,0
21.7,0,26610.0,1,6.32,92.4,2,28.7,0,0,5.5,1.75,2.15,0,0,1,0,0,0,0,1,0,0,0
20.5,1,25000.0,1,3.71,78.6,1,18.6,0,0,5.3,2.33,2.54,0,0,0,1,0,0,0,0,0,0,0
18.4,1,25000.0,0,3.56,76.2,2,34.4,1,0,4.3,3.65,3.64,1,0,0,0,0,0,0,1,1,0,0
25.3,1,25000.0,1,2.95,88.2,0,35.7,0,0,6.4,1.47,1.54,0,1,0,0,0,1,0,0,1,0,0
19.3,1,35236.0,1,2.52,77.7,2,43.4,0,0,5.5,2.54,3.05,0,0,0,0,1,0,0,0,0,1,0
22.5,1,25000.0,1,0.96,80.7,0,33.1,0,0,4.1,3.07,2.84,0,0,1,0,0,1,0,0,0,0,0
23.3,0,43383.0,1,5.58,73.1,2,32.7,0,1,5.3,0.87,0.82,1,0,0,1,0,0,0,1,0,1,0
19.8,1,28162.0,1,1.12,78.8,0,20.0,1,1,4.5,0.18,0.67,0,0,1,0,0,0,0,1,1,0,0
23.3,0,31668.0,1,3.93,81.7,2,29.4,1,1,5.5,1.97,2.19,0,1,0,0,0,0,0,0,1,0,0
22.7,1,45261.0,0,3.43,71.9,1,17.7,0,0,8.1,2.02,1.89,0,0,0,0,0,1,0,0,0,1,0
24.8,1,25000.0,0,4.38,81.2,0,9.5,0,0,5.8,2.7,2.82,0,1,0,0,0,0,0,0,0,0,0
20.0,0,37107.0,1,1.41,86.1,2,26.8,1,0,5.9,2.25,2.47,1,1,0,0,0,0,0,0,1,0,0
18.2,0,34912.0,1,2.93,66.1,2,24.0,0,1,8.1,1.23,1.15,0,0,0,0,0,0,1,0,1,0,0
19.9,1,26612.0,1,4.62,76.8,2,37.3,0,0,6.0,1.84,1.96,0,0,1,0,1,0,0,0,0,0,0
21.5,0,25000.0,0,4.24,100.0,1,18.5,1,0,6.3,2.96,2.97,0,0,0,0,1,0,0,0,0,1,0
21.1,1,42495.0,1,3.14,80.4,1,63.8,0,0,5.8,2.83,2.78,0,0,1,0,1,0,0,0,0,1,0
20.1,1,45346.0,1,4.13,91.1,2,24.2,1,0,4.8,2.37,2.45,0,0,0,1,0,0,1,0,0,0,0
17.0,0,31830.0,1,6.24,81.8,3,29.2,1,0,6.3,4.0,3.7,1,1,0,0,0,0,0,0,1,0,0
22.0,0,25000.0,1,5.42,79.4,1,23.2,1,0,8.6,2.26,1.91,0,0,0,0,0,0,0,1,1,0,0
25.3,1,25000.0,1,5.26,89.5,2,39.3,0,0,3.1,3.05,3.63,1,0,1,0,0,0,1,0,0,0,0
22.0,1,29740.5,1,4.0,91.6,1,27.4,0,1,5.5,3.45,3.5,0,0,1,0,0,0,0,1,1,0,0
22.3,0,29740.5,1,4.0,74.9,0,18.2,0,0,5.5,3.57,3.47,0,0,0,1,0,0,0,1,0,1,0
22.3,1,25000.0,1,3.11,73.2,2,8.0,1,0,4.2,1.32,1.15,0,0,0,1,0,0,1,0,1,0,0
21.9,1,25000.0,1,4.07,71.1,1,36.9,1,1,7.7,2.41,2.68,0,0,1,0,0,1,0,0,1,0,0
23.0,0,25000.0,1,6.56,75.0,1,37.8,0,1,5.2,3.02,2.96,1,0,0,1,0,0,1,0,1,0,0
21.9,0,28284.0,0,5.2,91.1,4,34.1,1,0,6.8,3.15,2.48,0,0,0,1,0,1,0,0,1,0,0
20.3,1,25000.0,1,3.53,82.2,3,27.4,0,1,4.3,3.29,2.83,1,0,1,0,0,0,0,1,0,1,0
19.2,0,29740.5,0,4.0,91.5,3,26.2,1,0,5.5,3.16,3.08,0,0,0,0,0,0,0,0,0,0,0
20.5,0,25000.0,1,4.98,73.7,1,39.3,1,0,3.7,3.24,3.26,0,0,0,0,0,0,0,0,0,0,0
21.7,1,25000.0,1,5.22,74.0,0,28.8,1,1,8.1,2.73,2.96,1,0,0,0,0,1,0,0,0,1,0
20.3,0,27701.0,1,3.29,78.9,3,43.5,0,0,6.9,1.91,2.01,1,0,0,0,0,0,1,0,0,0,0
21.7,0,25000.0,1,3.13,84.4,0,28.8,1,0,3.6,3.43,3.87,0,1,0,0,0,1,0,0,0,0,1
22.0,1,29740.5,1,4.0,80.9,3,28.4,1,1,5.5,0.88,0.91,0,0,1,0,0,0,0,0,1,0,0
22.8,1,25000.0,1,5.63,87.6,1,34.5,0,1,5.0,2.42,3.01,1,0,0,1,0,0,0,1,0,0,0
23.8,0,31379.0,1,3.46,85.3,0,46.7,0,0,6.3,3.57,3.64,0,0,0,1,0,0,0,1,0,0,1
21.2,0,25000.0,0,4.34,85.9,2,44.1,0,0,5.6,1.3,1.9,0,0,0,0,1,0,0,0,1,0,0
18.1,1,25000.0,0,2.57,87.5,3,29.4,1,1,2.9,3.03,2.55,0,0,0,0,0,1,0,0,0,1,0
20.2,0,35539.0,1,2.12,90.8,1,25.5,1,0,4.0,1.22,1.8,0,0,0,0,0,0,1,0,0,0,0
21.1,0,34229.0,1,5.94,62.3,2,15.5,0,0,7.9,2.02,2.47,0,1,0,0,0,0,1,0,0,1,0
17.0,0,25000.0,0,3.49,81.9,3,38.3,1,0,7.2,2.17,2.05,1,0,0,0,1,0,0,0,0,1,0
24.1,0,29740.5,0,4.0,88.7,2,8.6,0,0,5.5,2.24,2.12,0,0,0,0,1,0,0,0,0,0,0
21.3,1,25000.0,1,7.77,100.0,0,50.5,1,0,5.9,3.89,3.51,0,0,1,0,1,0,0,0,1,0,0
21.8,1,68986.0,1,5.28,81.2,1,40.1,0,0,5.1,2.02,2.04,0,0,0,0,0,0,0,0,1,0,0
24.0,0,29740.5,1,4.0,64.4,2,21.0,1,0,5.5,0.9,1.14,1,1,0,0,0,1,0,0,0,0,0
19.6,1,43953.0,1,4.96,93.4,1,44.8,0,0,5.1,4.0,3.85,0,0,0,1,0,1,0,0,1,0,0
22.3,0,25000.0,1,1.91,72.3,2,36.6,0,0,4.1,2.42,2.39,0,0,0,1,1,0,0,0,0,0,1
20.8,1,25000.0,1,3.59,85.7,3,35.6,0,0,6.8,4.0,4.0,1,1,0,0,0,0,0,1,1,0,0
20.6,1,25000.0,1,2.91,86.3,2,26.8,0,1,7.6,1.08,0.45,0,0,0,0,0,0,0,0,0,0,0
19.3,1,25000.0,1,4.54,83.0,0,36.6,0,0,6.2,0.77,0.96,1,0,0,1,1,0,0,0,0,0,0
24.7,0,50715.0,1,6.15,64.9,1,13.0,0,1,6.5,4.0,4.0,0,0,0,0,0,0,1,0,1,0,0
20.2,0,71135.0,1,1.8,79.1,2,30.8,1,0,3.3,2.51,2.69,1,0,1,0,1,0,0,0,0,0,1
22.5,1,102453.0,1,6.41,69.4,4,21.8,0,1,3.2,3.52,3.25,0,0,0,1,0,1,0,0,0,0,0
17.0,1,25000.0,1,4.97,85.6,0,26.5,0,0,3.1,2.98,2.8,0,0,0,1,0,1,0,0,0,0,0
23.6,1,31901.0,1,2.7,74.9,2,21.7,1,0,7.4,2.85,2.67,0,1,0,0,0,0,1,0,0,0,0
23.3,0,65755.0,0,2.73,65.0,2,22.3,0,0,4.8,3.27,3.29,0,0,0,1,0,0,0,1,1,0,0
21.2,1,25536.0,1,3.07,87.7,1,45.5,0,0,7.0,0.6,0.34,1,1,0,0,0,0,1,0,0,0,0
20.5,0,25000.0,1,2.87,71.9,1,12.8,0,1,4.4,1.5,1.59,1,1,0,0,1,0,0,0,0,0,0
21.9,1,25000.0,1,2.91,83.1,3,34.9,0,1,5.5,0.7,0.57,1,1,0,0,0,0,0,0,0,0,0
26.0,1,29740.5,0,4.0,76.1,1,16.4,1,1,5.5,1.81,1.91,1,0,0,0,1,0,0,0,0,0,0
17.1,0,29391.0,1,3.75,88.9,0,45.9,1,1,4.9,3.93,4.0,0,1,0,0,0,0,0,0,0,0,0
22.7,1,25000.0,0,4.97,88.6,3,35.1,0,0,2.4,4.0,3.92,0,0,0,1,0,0,0,1,0,1,0
19.0,0,29740.5,1,4.0,83.9,6,13.1,0,0,5.5,0.0,0.1,1,0,1,0,0,0,0,1,0,0,0
21.0,1,32591.0,1,4.39,81.1,2,34.0,1,1,4.8,1.97,2.31,0,1,0,0,0,1,0,0,0,1,0
20.5,1,32891.0,1,5.46,78.5,2,21.6,1,1,2.4,4.0,3.97,0,0,1,0,0,0,0,1,0,1,0
20.1,1,26101.0,1,2.06,72.4,1,32.7,1,1,6.3,1.98,1.84,0,0,0,1,0,1,0,0,1,0,0
21.0,1,78701.0,1,3.13,77.3,3,14.1,0,1,6.5,0.25,0.46,1,1,0,0,0,0,0,0,0,0,1
18.5,0,27441.0,1,2.04,85.8,2,44.8,1,1,4.3,2.09,2.39,0,0,0,1,0,1,0,0,1,0,0
23.3,0,78558.0,1,2.18,97.6,2,6.0,1,1,3.3,0.64,0.57,0,0,0,0,0,0,1,0,0,1,0
17.1,0,41709.0,1,5.77,86.6,3,20.3,0,0,8.6,2.48,2.28,0,0,0,0,0,1,0,0,1,0,0
22.2,1,36706.0,1,3.34,87.7,2,17.0,1,0,6.0,2.99,2.73,0,1,0,0,0,1,0,0,0,0,0
20.3,0,27779.0,1,4.6,81.1,4,34.6,1,1,1.2,4.0,3.95,0,0,0,1,0,0,0,1,0,0,0
18.4,0,53336.0,1,4.22,86.2,0,24.1,0,0,4.7,2.57,2.68,0,1,0,0,0,0,0,1,0,0,1
21.4,1,31818.0,0,4.92,64.8,2,27.8,0,0,4.3,0.64,0.62,0,0,1,0,0,0,0,0,0,0,0
17.6,0,25000.0,1,4.19,76.2,1,22.3,1,0,4.2,1.81,1.67,0,0,0,0,1,0,0,0,1,0,0
21.1,0,25000.0,1,4.14,87.6,2,13.6,0,0,7.5,2.96,2.51,0,0,0,0,1,0,0,0,0,1,0
17.9,1,38311.0,1,2.07,87.8,0,27.3,1,1,6.0,2.72,2.6,0,1,0,0,0,0,0,1,1,0,0
22.0,0,25000.0,1,4.05,77.7,1,14.4,0,0,6.6,2.46,2.22,0,0,1,0,0,0,0,0,0,1,0
19.0,1,28643.0,1,4.03,71.5,0,8.0,1,1,5.3,2.0,2.18,0,1,0,0,0,1,0,0,1,0,0
20.0,1,56067.0,0,2.78,81.4,3,37.5,0,0,7.0,3.15,2.91,0,0,1,0,0,1,0,0,0,0,0
21.6,1,35681.0,1,1.31,78.5,2,15.1,1,1,4.8,2.42,2.45,0,1,0,0,0,0,0,1,0,0,0
19.3,0,29740.5,1,4.0,89.5,2,47.5,1,0,5.5,1.1,1.4,0,0,0,1,0,0,1,0,1,0,0
20.9,1,69286.0,1,5.59,87.6,2,47.0,0,0,6.4,3.3,3.57,0,0,0,1,0,0,0,0,0,0,0
17.7,0,29740.5,1,4.0,79.4,2,40.6,0,0,5.5,2.12,2.53,0,0,0,0,1,0,0,0,1,0,0
22.4,0,54758.0,0,3.78,90.9,2,16.4,0,0,1.7,3.81,3.46,0,0,0,1,0,0,1,0,0,1,0
24.9,0,25000.0,1,1.1,79.8,4,55.5,0,0,2.5,2.58,3.0,0,0,0,1,0,0,1,0,0,0,0
27.1,1,36261.0,1,4.84,84.8,3,5.0,0,0,9.7,2.12,2.02,0,0,0,1,1,0,0,0,0,0,0
21.2,0,49281.0,0,5.54,98.3,3,19.4,0,0,6.7,3.08,3.22,0,1,0,0,0,0,0,0,0,1,0
22.7,0,82469.0,0,3.87,78.8,1,40.0,0,0,6.8,1.35,0.81,1,0,0,1,0,0,1,0,0,0,0
17.1,1,25000.0,1,4.81,83.4,1,39.1,1,0,8.1,3.52,3.91,1,0,0,1,0,1,0,0,0,0,0
24.3,0,61308.0,1,4.08,82.0,2,21.3,0,0,3.5,1.56,1.45,0,0,1,0,0,1,0,0,0,0,1
22.7,0,79748.0,1,2.74,82.1,0,20.6,0,0,4.2,0.44,0.71,1,1,0,0,1,0,0,0,1,0,0
19.9,0,25000.0,1,3.83,75.0,1,27.4,0,0,3.5,2.79,2.56,0,1,0,0,0,1,0,0,0,0,0
23.7,1,39623.0,1,3.96,92.5,2,29.0,0,0,9.7,1.3,1.27,0,1,0,0,1,0,0,0,1,0,0
20.4,1,43070.0,0,3.81,74.7,1,24.4,0,1,3.7,3.62,3.63,0,1,0,0,1,0,0,0,1,0,0
20.0,1,25000.0,1,4.48,96.9,2,49.9,0,0,7.8,1.22,1.42,0,1,0,0,0,0,0,0,0,0,0
22.0,1,25000.0,1,4.17,95.1,0,21.8,1,0,4.3,3.33,3.69,0,0,0,0,0,0,1,0,0,0,0
18.7,0,44387.0,1,3.75,84.0,4,47.6,0,1,5.7,1.72,1.48,1,0,0,1,0,0,0,0,0,0,1
23.2,0,25000.0,1,3.17,82.0,0,34.9,1,1,7.8,2.21,1.66,1,1,0,0,0,0,0,1,1,0,0
18.7,0,26099.0,1,4.65,75.8,1,42.2,1,1,6.0,2.35,1.49,1,0,1,0,1,0,0,0,1,0,0
18.7,0,48410.0,1,4.56,82.6,2,12.1,1,0,5.3,1.79,1.77,0,0,1,0,1,0,0,0,0,0,0
19.0,0,85172.0,1,4.23,90.6,0,42.3,0,1,9.6,1.71,1.43,1,1,0,0,0,0,0,0,0,0,0
22.7,1,29740.5,1,4.0,76.5,2,41.9,1,0,5.5,2.85,2.76,0,0,1,0,0,0,1,0,0,1,0
19.6,0,32212.0,1,2.53,93.7,1,22.0,1,0,3.8,2.69,2.74,0,1,0,0,0,0,1,0,0,0,0
18.0,1,25000.0,1,4.88,90.2,2,40.2,0,0,4.9,1.99,1.87,1,0,0,1,0,0,1,0,0,0,1
19.7,1,25000.0,1,2.84,81.2,1,12.2,0,0,7.4,1.61,1.38,0,0,1,0,0,0,1,0,0,1,0
20.9,0,57858.0,0,3.56,88.4,2,24.3,0,0,4.6,2.53,2.82,0,0,1,0,1,0,0,0,0,0,0
18.4,1,27117.0,1,1.98,74.7,2,44.0,1,1,7.2,0.0,0.07,1,0,0,1,1,0,0,0,0,1,0
18.5,1,59303.0,1,4.58,81.2,1,27.8,1,1,2.4,3.86,3.97,0,1,0,0,0,0,1,0,0,0,0
25.6,0,25000.0,1,2.39,99.7,3,26.8,1,0,7.6,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0
19.1,1,25000.0,1,2.32,91.6,1,46.9,0,0,7.1,0.21,0.41,1,0,0,0,0,0,0,0,0,0,0
20.3,1,38272.0,1,2.71,86.0,2,6.6,1,0,3.6,4.0,3.98,0,0,0,1,1,0,0,0,0,0,0
20.2,1,28398.0,0,4.56,82.6,1,27.9,1,1,5.4,1.61,1.55,0,0,1,0,0,0,0,0,0,0,0
20.1,1,25000.0,1,3.72,81.4,1,29.2,0,0,5.0,3.46,3.71,0,0,0,1,0,0,1,0,0,1,0
22.4,1,88470.0,1,3.18,81.8,2,20.4,0,1,6.3,2.75,2.58,0,0,0,0,0,0,0,1,1,0,0
23.1,0,25000.0,1,6.15,75.8,5,46.5,1,0,7.6,1.57,1.24,1,0,1,0,0,1,0,0,0,0,0
20.3,1,51873.0,1,4.68,87.2,3,19.1,0,1,4.3,3.98,3.99,0,0,1,0,0,1,0,0,0,1,0
18.3,0,49272.0,1,1.41,90.4,2,19.2,1,1,6.2,0.9,1.46,0,1,0,0,1,0,0,0,0,0,0
23.8,1,25000.0,1,2.86,80.0,5,5.0,1,0,5.9,1.81,2.1,0,0,1,0,0,0,1,0,0,0,0
20.8,1,25000.0,1,1.43,85.7,0,43.3,1,0,5.7,2.51,2.73,0,0,0,0,0,0,0,1,0,0,0
24.8,0,25000.0,0,3.38,76.2,1,26.0,0,1,8.1,0.02,0.0,1,0,1,0,0,0,1,0,1,0,0
17.0,0,25000.0,1,5.35,81.5,3,26.1,0,1,5.8,1.86,1.78,0,0,0,0,0,0,1,0,0,0,0
21.4,0,83774.0,1,4.32,75.2,1,27.4,0,0,3.3,0.61,0.65,0,0,1,0,1,0,0,0,0,0,0
25.2,0,26368.0,1,3.7,80.2,1,44.3,0,0,6.8,2.54,2.83,0,0,1,0,1,0,0,0,0,1,0
20.2,1,50709.0,0,3.39,83.0,5,49.4,0,0,8.4,1.77,1.63,0,1,0,0,0,1,0,0,0,0,0
20.5,1,40465.0,1,4.42,86.8,4,9.2,1,1,5.8,2.59,2.95,0,1,0,0,0,0,0,0,1,0,0
21.7,0,34836.0,0,1.8,77.1,2,24.4,0,0,7.9,0.0,0.23,1,0,1,0,0,0,1,0,0,0,0
19.8,1,30461.0,1,3.84,85.8,0,16.4,0,0,4.7,3.57,3.61,0,0,0,0,0,0,0,0,0,0,0
20.3,1,62460.0,1,4.22,74.3,1,27.3,0,0,6.2,1.45,1.43,1,1,0,0,0,0,1,0,1,0,0
20.3,1,25000.0,1,2.34,84.5,2,28.9,1,1,2.7,2.03,2.44,0,1,0,0,0,0,1,0,0,0,0
19.6,0,29740.5,1,4.0,99.7,0,9.4,0,0,5.5,1.87,1.6,0,0,0,1,0,0,0,0,1,0,0
23.7,1,25000.0,1,6.56,79.0,0,34.4,0,0,5.8,4.0,4.0,0,0,1,0,0,0,1,0,0,1,0
22.0,1,29740.5,1,4.0,56.3,0,24.6,0,0,5.5,1.36,1.15,1,0,0,1,0,0,1,0,1,0,0
21.6,1,25000.0,1,1.78,89.2,0,39.4,0,1,6.3,2.44,2.33,0,1,0,0,0,0,1,0,1,0,0
22.8,0,25000.0,1,3.02,84.3,3,30.4,0,0,7.8,1.53,1.51,0,0,1,0,1,0,0,0,1,0,0
20.4,1,31445.0,1,3.96,85.7,0,9.4,0,0,2.7,2.45,2.51,0,0,1,0,0,0,1,0,1,0,0
19.3,1,25000.0,1,7.0,92.2,2,37.4,0,0,8.1,2.61,2.55,0,0,0,0,0,1,0,0,0,0,0
19.7,0,26662.0,1,5.16,76.3,0,13.9,0,0,4.2,3.44,3.58,0,0,1,0,0,1,0,0,0,1,0
21.0,0,25000.0,1,5.42,76.6,2,15.2,0,0,3.3,2.57,3.0,0,0,0,0,0,0,0,0,0,0,0
18.7,0,25000.0,1,4.52,86.4,1,26.2,0,1,7.4,1.86,1.34,0,0,0,0,0,0,0,1,1,0,0
19.9,0,40093.0,1,2.72,90.3,1,26.6,0,0,3.5,2.95,2.9,0,1,0,0,0,0,1,0,0,0,0
19.9,1,30267.0,1,6.07,83.9,3,9.0,1,0,8.0,2.07,2.23,1,0,1,0,0,0,0,1,0,0,0
25.7,1,25000.0,0,5.11,81.4,6,28.2,1,1,1.6,3.94,4.0,0,0,1,0,0,0,0,0,0,0,0
17.0,1,65813.0,1,5.66,84.6,4,28.9,0,0,4.1,2.92,3.21,0,0,0,1,1,0,0,0,0,0,0
20.6,0,25000.0,1,6.21,87.9,1,28.5,1,1,7.1,1.51,0.9,0,0,0,1,0,1,0,0,0,0,0
24.8,1,25000.0,1,6.02,70.4,1,9.7,1,0,6.7,2.9,2.3,0,0,1,0,1,0,0,0,0,0,0
21.3,0,25000.0,1,3.98,74.1,1,31.7,0,1,1.0,2.35,2.4,0,1,0,0,0,0,1,0,1,0,0
22.7,0,43003.0,1,4.36,81.3,1,37.4,1,0,4.3,2.61,2.99,1,0,0,1,0,0,0,1,0,1,0
21.2,1,30604.0,1,4.25,87.5,0,13.8,0,0,2.4,2.27,2.97,0,0,0,1,0,1,0,0,0,0,0
19.5,1,27864.0,1,5.21,99.4,2,17.1,0,1,5.7,4.0,3.94,0,1,0,0,0,1,0,0,0,0,0
17.0,1,25000.0,1,4.43,81.1,3,39.4,1,0,5.6,1.77,2.26,0,0,1,0,0,0,0,0,0,0,0
21.5,1,49962.0,1,4.19,84.0,2,49.0,0,0,5.1,2.24,1.87,0,0,0,0,0,0,0,0,1,0,0
19.3,1,29740.5,1,4.0,76.7,1,28.0,0,0,5.5,1.54,2.01,0,0,0,0,1,0,0,0,0,1,0
19.2,0,31869.0,1,3.81,87.3,1,24.6,0,1,3.5,3.81,4.0,0,0,1,0,0,1,0,0,0,1,0
19.9,1,25000.0,1,4.39,73.2,2,32.4,1,1,4.2,4.0,3.71,0,0,1,0,0,1,0,0,0,0,0
24.8,1,25000.0,1,5.69,81.9,3,46.3,0,0,7.4,2.07,2.09,0,0,1,0,0,0,0,1,0,0,0
26.3,1,73099.0,1,2.76,74.4,3,19.8,0,0,4.6,1.07,0.71,1,1,0,0,0,1,0,0,1,0,0
21.5,0,25000.0,1,4.09,65.1,4,24.2,1,1,4.5,2.87,2.71,1,0,0,1,0,0,1,0,0,0,0
20.0,0,25000.0,1,4.45,100.0,5,23.9,0,1,7.6,1.14,1.37,1,0,1,0,0,0,1,0,0,1,0
18.4,0,72279.0,1,6.15,88.4,1,13.0,0,0,3.4,3.8,3.9,0,1,0,0,0,0,0,0,1,0,0
22.0,0,43671.0,1,3.44,88.5,4,40.2,0,1,8.2,0.76,0.85,0,0,0,1,0,0,1,0,0,0,0
24.9,1,25000.0,1,2.99,89.3,2,33.1,0,1,8.3,0.01,0.01,1,1,0,0,0,1,0,0,0,0,0
20.5,1,62816.0,1,5.96,93.4,1,5.8,0,1,3.7,2.8,2.83,0,0,0,0,0,0,0,1,0,0,0
17.0,1,38875.0,1,4.66,83.3,1,29.9,1,0,7.2,2.89,2.78,1,0,0,1,0,0,1,0,0,0,0
22.5,1,34187.0,1,3.45,88.9,1,49.9,1,1,1.6,3.08,2.82,0,1,0,0,0,0,0,1,0,0,0
23.2,0,34042.0,1,5.37,78.0,1,33.3,1,0,5.7,1.67,1.54,1,0,0,0,0,0,1,0,0,0,0
17.5,1,39306.0,1,1.56,80.6,0,49.2,1,1,3.7,4.0,3.8,0,0,0,1,1,0,0,0,1,0,0
21.4,1,40272.0,1,3.93,69.7,1,23.3,0,0,6.4,0.2,0.0,1,1,0,0,1,0,0,0,1,0,0
22.0,0,111033.0,1,4.38,83.6,2,41.6,1,0,6.1,2.32,2.41,1,0,1,0,0,0,1,0,0,0,0
20.8,0,26451.0,1,4.77,77.8,2,45.8,0,0,5.0,3.79,3.85,0,0,1,0,1,0,0,0,0,0,0
19.3,0,26946.0,0,2.93,80.9,4,29.1,0,0,3.5,3.48,3.45,0,0,0,0,0,0,0,1,0,0,0
23.2,1,25000.0,1,2.9,88.6,0,25.1,0,0,7.2,2.79,3.01,0,0,1,0,0,0,0,1,0,1,0
20.1,0,28821.0,1,6.0,84.4,2,43.2,0,0,5.4,3.86,4.0,1,1,0,0,0,1,0,0,0,0,0
17.7,0,90920.0,1,4.02,90.2,1,36.5,1,0,4.2,2.8,2.64,0,1,0,0,1,0,0,0,0,0,0
17.0,1,29740.5,1,4.0,77.3,2,41.4,0,1,5.5,2.38,2.03,0,0,0,0,0,0,0,1,0,1,0
23.8,0,25000.0,1,3.05,85.1,1,35.0,0,1,5.3,2.86,2.41,0,0,0,1,0,1,0,0,1,0,0
22.4,0,30273.0,1,2.81,76.9,3,29.0,1,1,5.3,0.1,0.0,1,0,0,1,1,0,0,0,0,0,0
21.2,1,25000.0,1,3.26,80.6,2,28.9,1,0,6.1,1.97,1.87,1,0,0,0,0,0,0,0,0,0,0
20.0,1,25000.0,1,5.55,79.5,2,25.7,0,0,7.2,1.68,2.41,0,0,0,1,0,0,0,0,0,1,0
19.8,1,32522.0,1,3.19,73.9,1,34.8,0,1,7.4,1.92,1.92,1,1,0,0,0,1,0,0,0,0,0
18.6,1,25000.0,1,3.69,78.7,0,27.9,0,0,5.1,0.41,0.28,0,0,0,1,0,0,0,1,0,1,0
20.1,0,25000.0,1,6.1,86.6,1,33.0,0,0,6.3,4.0,4.0,0,1,0,0,0,1,0,0,0,1,0
17.0,1,39891.0,1,6.78,74.7,2,20.5,0,0,5.1,3.65,3.95,0,0,1,0,0,1,0,0,1,0,0
19.4,0,28301.0,1,2.09,76.7,2,19.8,1,1,7.7,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0
20.3,0,29740.5,1,4.0,76.9,3,37.0,0,1,5.5,2.63,2.84,0,0,0,1,0,1,0,0,1,0,0
22.3,0,25000.0,1,3.07,93.3,3,34.7,0,1,5.7,2.19,1.81,0,0,1,0,0,0,0,1,0,1,0
20.9,1,25000.0,1,2.73,88.7,4,24.8,0,0,5.5,0.49,0.6,1,0,0,0,0,0,0,0,1,0,0
22.7,1,25000.0,0,4.62,95.7,0,46.5,0,1,6.3,2.3,2.18,0,0,1,0,1,0,0,0,0,0,0
24.0,1,25000.0,1,3.98,92.9,1,20.1,1,0,6.6,0.57,0.57,1,0,0,0,0,0,0,0,0,0,0
23.3,1,58535.0,1,3.83,81.3,2,35.2,1,0,8.0,1.78,1.71,0,0,1,0,0,0,0,0,0,0,0
22.0,1,28040.0,1,5.14,97.9,2,35.5,0,0,7.7,1.51,1.35,0,0,0,0,1,0,0,0,1,0,0
21.0,0,25355.0,1,1.23,94.5,0,30.6,1,0,5.6,1.59,1.07,0,1,0,0,1,0,0,0,1,0,0
18.8,1,26555.0,1,3.2,81.4,4,45.2,0,0,5.4,2.29,1.91,0,0,0,1,0,0,0,1,0,1,0
22.6,0,29740.5,1,4.0,84.0,1,49.5,0,0,5.5,2.15,1.89,1,0,0,0,0,1,0,0,0,0,0
24.7,1,38047.0,1,5.34,76.7,3,16.2,1,0,7.3,2.97,2.72,0,0,0,1,0,0,0,1,0,0,0
